14,آب بر , 36.9284945, 48.9479959
14,ابهر , 36.146667, 49.218056
14,ارمغان خانه , 36.978056, 48.373333
14,دندی , 36.549444, 47.626389
14,زرین‌آباد , 36.4160928, 48.2469249
14,زرین رود , 35.759167, 48.478333
14,زنجان , 36.666667, 48.483333
14,خرمدره , 36.203056, 49.186944
14,حلب , 36.294444, 48.059722
14,چورزق , 37.000556, 48.777222
14,سجاس , 36.238056, 48.548056
14,سلطانیه , 36.4358443, 48.7919726
14,سهرورد , 36.072222, 48.44
14,صائین‌قلعه , 36.299722, 49.074722
14,قیدار , 36.114722, 48.591111
14,کرسف , 36.042919, 48.500511
14,گرماب , 35.848611, 48.195278
14,ماه‌نشان , 36.744444, 47.6725
14,نیک پی , 36.8480597, 48.1763645
14,هیدج , 36.25, 49.127222
15,آرادان , 35.247165, 52.492073
15,امیریه , 36.492222, 54.915556
15,ایوانکی , 35.343333, 52.0675
15,بسطام , 36.485278, 54.999722
15,بیارجمند , 36.080556, 55.813056
15,دامغان , 36.168333, 54.348056
15,درجزین , 35.644722, 53.334167
15,دیباج , 36.426944, 54.223611
15,سرخه , 35.463333, 53.213889
15,سمنان , 35.572778, 53.397222
15,شاهرود , 36.418056, 54.976389
15,شهمیرزاد , 35.7729007, 53.327702
15,کلاته خیج , 36.671111, 55.2975
15,گرمسار , 35.218333, 52.340833
15,مجن , 36.48, 54.645833
15,میامی , 36.410833, 55.650278
15,مهدی‌شهر , 35.710833, 53.353889
16,ادیمی , 31.109167, 61.415278
16,اسپکه , 26.84, 60.173056
16,ايرانشهر , 27.2025, 60.684722
16,بزمان , 27.856389, 60.180556
16,بمپور , 27.194444, 60.455833
16,بنت , 26.300556, 59.515556
16,بنجار , 31.042778, 61.568333
16,پیشین , 26.079444, 61.753889
16,دوست محمد , 31.144722, 61.7925
16,راسک , 26.236944, 61.398889
16,زاهدان , 29.496389, 60.862778
16,زابل , 31.028611, 61.501111
16,زابلی , 27.129444, 61.674444
16,زهک , 30.893889, 61.680278
16,جالق , 27.5925, 62.691111
16,چابهار , 25.291944, 60.643056
16,خاش , 28.216667, 61.2
16,سرباز , 26.630833, 61.256389
16,سراوان , 27.370833, 62.334167
16,سوران , 27.285556, 61.996389
16,نیک‌شهر , 26.225833, 60.214167
16,سیرکان , 26.828889, 62.640556
16,فنوج , 26.575833, 59.639722
16,قصرقند , 26.248333, 60.7525
16,کنارک , 25.360278, 60.399444
16,گلمورتی , 27.4822523, 59.4461862
16,محمد آباد , 30.885556, 61.463611
16,ميرجاوه , 29.014722, 61.45
16,نجف آباد , 28.2574697, 61.2015019
16,نصرت‌آباد , 29.8572576, 59.9739243
16,نگور , 25.388889, 61.138333
16,نوک‌آباد , 28.539722, 60.759444
16,هدار , 26.1471586, 61.4420882
16,هیدوچ , 27.0026462, 62.1175776
17,آباده , 31.160833, 52.650556
17,اردکان , 30.2625, 51.983333
17,ارسنجان , 29.9125, 53.308611
